params,val_loss
"(1024, 2048, 128, 1, 8193, 4, 0.1, 1e-05)",2.758709336320559
"(1024, 2048, 128, 1, 8193, 4, 0.1, 1e-05)",3.055508608619372
"(1024, 2048, 128, 1, 8193, 4, 0.1, 0.0001)",4.795305818319321
"(1024, 2048, 128, 1, 8193, 4, 0.1, 0.0001)",4.823574637373288
"(1024, 2048, 128, 1, 8193, 4, 0.1, 0.0001)",4.8205636988083524
"(1024, 2048, 128, 1, 8193, 4, 0.1, 0.0001)",4.81926188369592
"(1024, 2048, 128, 1, 8193, 4, 0.1, 0.0001)",4.819119989871979
"(1024, 2048, 128, 1, 8193, 4, 0.1, 0.0001)",4.8191056698560715
"(1024, 2048, 128, 1, 8193, 4, 0.1, 0.0001)",4.819365084171295
"(1024, 2048, 128, 1, 8193, 4, 0.1, 0.0001)",5.116656666000684
"(1024, 2048, 128, 1, 8193, 4, 0.1, 0.0001)",4.813049991925557
"(1024, 2048, 128, 1, 8193, 4, 0.1, 0.0001)",5.627671817938487
"(1024, 2048, 128, 2, 8193, 2, 0.1, 1e-05)",4.053696051239967
"(1024, 2048, 128, 2, 8193, 2, 0.1, 1e-05)",3.011095936099688
"(1024, 2048, 128, 2, 8193, 2, 0.1, 1e-05)",4.903118595480919
"(1024, 2048, 128, 2, 8193, 2, 0.1, 1e-05)",4.840731739997864
"(1024, 2048, 128, 2, 8193, 2, 0.1, 1e-05)",4.842096572120984
"(1024, 2048, 128, 2, 8193, 2, 0.1, 1e-05)",4.997148334980011
"(1024, 2048, 128, 2, 8193, 2, 0.1, 1e-05)",4.8816546847422915
"(1024, 2048, 128, 2, 8193, 2, 0.1, 1e-05)",4.859399298826854
"(1024, 2048, 128, 2, 8193, 2, 0.1, 1e-05)",4.865322386225064
"(1024, 2048, 128, 2, 8193, 2, 0.1, 1e-05)",4.831209535400073
"(1024, 2048, 128, 2, 8193, 2, 0.1, 0.0001)",4.828222865859668
"(1024, 2048, 128, 2, 8193, 2, 0.1, 0.0001)",4.823362986246745
"(1024, 2048, 128, 2, 8193, 2, 0.1, 0.0001)",4.824531252185504
"(1024, 2048, 128, 2, 8193, 2, 0.1, 0.0001)",4.882778192559878
"(1024, 2048, 128, 2, 8193, 2, 0.1, 0.0001)",4.825937484701474
"(1024, 2048, 128, 2, 8193, 2, 0.1, 0.0001)",4.869023655851682
"(1024, 2048, 128, 2, 8193, 2, 0.1, 0.0001)",18.060819149017334
"(1024, 2048, 128, 2, 8193, 2, 0.1, 0.0001)",6.39521802465121
"(1024, 2048, 128, 2, 8193, 2, 0.1, 0.0001)",4.847012579441071
"(1024, 2048, 128, 2, 8193, 2, 0.1, 0.0001)",4.907868434985478
"(1024, 2048, 128, 2, 8193, 4, 0.1, 1e-05)",4.293046255906423
"(1024, 2048, 128, 2, 8193, 4, 0.1, 1e-05)",2.990891640384992
"(1024, 2048, 128, 2, 8193, 4, 0.1, 1e-05)",4.762482623259227
"(1024, 2048, 128, 2, 8193, 4, 0.1, 1e-05)",4.673029745618503
"(1024, 2048, 128, 2, 8193, 4, 0.1, 1e-05)",4.690132906039556
"(1024, 2048, 128, 2, 8193, 4, 0.1, 1e-05)",8.078795452912649
"(1024, 2048, 128, 2, 8193, 4, 0.1, 1e-05)",4.73835976421833
"(1024, 2048, 128, 2, 8193, 4, 0.1, 1e-05)",4.7469703902800875
"(1024, 2048, 128, 2, 8193, 4, 0.1, 1e-05)",4.679009705781937
"(1024, 2048, 128, 2, 8193, 4, 0.1, 1e-05)",4.6295778801043825
"(1024, 2048, 128, 2, 8193, 4, 0.1, 0.0001)",4.980558057626088
"(1024, 2048, 128, 2, 8193, 4, 0.1, 0.0001)",5.2170702666044235
"(1024, 2048, 128, 2, 8193, 4, 0.1, 0.0001)",6.483452628056209
"(1024, 2048, 128, 2, 8193, 4, 0.1, 0.0001)",5.033649494250615
"(1024, 2048, 128, 2, 8193, 4, 0.1, 0.0001)",4.819251894950867
"(1024, 2048, 128, 2, 8193, 4, 0.1, 0.0001)",4.818976044654846
"(1024, 2048, 128, 2, 8193, 4, 0.1, 0.0001)",4.819015026092529
"(1024, 2048, 128, 2, 8193, 4, 0.1, 0.0001)",5.922618677218755
"(1024, 2048, 128, 2, 8193, 4, 0.1, 0.0001)",5.924217134714127
"(1024, 2048, 128, 2, 8193, 4, 0.1, 0.0001)",4.821014712254207
"(1024, 4096, 64, 1, 8193, 2, 0.1, 1e-05)",4.823585296670596
"(1024, 4096, 64, 1, 8193, 2, 0.1, 1e-05)",4.848869820435842
"(1024, 4096, 64, 1, 8193, 2, 0.1, 1e-05)",4.849586874246597
"(1024, 4096, 64, 1, 8193, 2, 0.1, 1e-05)",4.845544179280599
"(1024, 4096, 64, 1, 8193, 2, 0.1, 1e-05)",4.842896223068237
"(1024, 4096, 64, 1, 8193, 2, 0.1, 1e-05)",4.8419385353724165
"(1024, 4096, 64, 1, 8193, 2, 0.1, 1e-05)",4.841029038031896
"(1024, 4096, 64, 1, 8193, 2, 0.1, 1e-05)",4.840149367849032
"(1024, 4096, 64, 1, 8193, 2, 0.1, 1e-05)",4.839270293712616
"(1024, 4096, 64, 1, 8193, 2, 0.1, 1e-05)",4.838405400514603
"(1024, 4096, 64, 1, 8193, 2, 0.1, 0.0001)",4.83569394548734
"(1024, 4096, 64, 1, 8193, 2, 0.1, 0.0001)",6.066531081994374
"(1024, 4096, 64, 1, 8193, 2, 0.1, 0.0001)",7.320920765399933
"(1024, 4096, 64, 1, 8193, 2, 0.1, 0.0001)",12.316675305366516
"(1024, 4096, 64, 1, 8193, 2, 0.1, 0.0001)",51.28003254532814
"(1024, 4096, 64, 1, 8193, 2, 0.1, 0.0001)",70.55778694152832
"(1024, 4096, 64, 1, 8193, 2, 0.1, 0.0001)",31.319236516952515
"(1024, 4096, 64, 1, 8193, 2, 0.1, 0.0001)",7.106160193681717
"(1024, 4096, 64, 1, 8193, 2, 0.1, 0.0001)",8.311328733960787
"(1024, 4096, 64, 1, 8193, 2, 0.1, 0.0001)",11.374637325604757
"(1024, 4096, 64, 1, 8193, 4, 0.1, 1e-05)",4.749601473410924
"(1024, 4096, 64, 1, 8193, 4, 0.1, 1e-05)",4.849447985490163
"(1024, 4096, 64, 1, 8193, 4, 0.1, 1e-05)",4.529757807652156
"(1024, 4096, 64, 1, 8193, 4, 0.1, 1e-05)",4.846570268273354
"(1024, 4096, 64, 1, 8193, 4, 0.1, 1e-05)",4.843703851103783
"(1024, 4096, 64, 1, 8193, 4, 0.1, 1e-05)",4.844574173291524
"(1024, 4096, 64, 1, 8193, 4, 0.1, 1e-05)",4.844374731183052
"(1024, 4096, 64, 1, 8193, 4, 0.1, 1e-05)",4.843466013669968
"(1024, 4096, 64, 1, 8193, 4, 0.1, 1e-05)",4.842618376016617
"(1024, 4096, 64, 1, 8193, 4, 0.1, 1e-05)",4.841774781545003
"(1024, 4096, 64, 1, 8193, 4, 0.1, 0.0001)",4.848845988512039
"(1024, 4096, 64, 1, 8193, 4, 0.1, 0.0001)",6.506715168555577
"(1024, 4096, 64, 1, 8193, 4, 0.1, 0.0001)",4.950591042637825
"(1024, 4096, 64, 1, 8193, 4, 0.1, 0.0001)",4.861782769362132
"(1024, 4096, 64, 1, 8193, 4, 0.1, 0.0001)",4.823968971769015
"(1024, 4096, 64, 1, 8193, 4, 0.1, 0.0001)",4.852297117312749
"(1024, 4096, 64, 1, 8193, 4, 0.1, 0.0001)",4.822967618703842
"(1024, 4096, 64, 1, 8193, 4, 0.1, 0.0001)",4.826038380463918
"(1024, 4096, 64, 1, 8193, 4, 0.1, 0.0001)",4.83194983502229
"(1024, 4096, 64, 1, 8193, 4, 0.1, 0.0001)",4.826587041219075
"(1024, 4096, 64, 2, 8193, 2, 0.1, 1e-05)",4.841333657503128
"(1024, 4096, 64, 2, 8193, 2, 0.1, 1e-05)",4.841094707449277
"(1024, 4096, 64, 2, 8193, 2, 0.1, 1e-05)",4.839873696366946
"(1024, 4096, 64, 2, 8193, 2, 0.1, 1e-05)",4.839186653494835
"(1024, 4096, 64, 2, 8193, 2, 0.1, 1e-05)",4.838296448191007
"(1024, 4096, 64, 2, 8193, 2, 0.1, 1e-05)",4.837446808815002
"(1024, 4096, 64, 2, 8193, 2, 0.1, 1e-05)",4.837058782577515
"(1024, 4096, 64, 2, 8193, 2, 0.1, 1e-05)",4.8358263820409775
"(1024, 4096, 64, 2, 8193, 2, 0.1, 1e-05)",4.835043380657832
"(1024, 4096, 64, 2, 8193, 2, 0.1, 1e-05)",5.124031772216161
"(1024, 4096, 64, 2, 8193, 2, 0.1, 0.0001)",4.83794608215491
"(1024, 4096, 64, 2, 8193, 2, 0.1, 0.0001)",4.830665826797485
"(1024, 4096, 64, 2, 8193, 2, 0.1, 0.0001)",4.8256227523088455
"(1024, 4096, 64, 2, 8193, 2, 0.1, 0.0001)",78.23247756560643
"(1024, 4096, 64, 2, 8193, 2, 0.1, 0.0001)",38.76748816172282
"(1024, 4096, 64, 2, 8193, 2, 0.1, 0.0001)",162.97865708669028
"(1024, 4096, 64, 2, 8193, 2, 0.1, 0.0001)",54.56954606374105
"(1024, 4096, 64, 2, 8193, 2, 0.1, 0.0001)",143.1321563720703
"(1024, 4096, 64, 2, 8193, 2, 0.1, 0.0001)",74.25650644302368
"(1024, 4096, 64, 2, 8193, 2, 0.1, 0.0001)",5.962170238296191
"(1024, 4096, 64, 2, 8193, 4, 0.1, 1e-05)",4.799679651856422
"(1024, 4096, 64, 2, 8193, 4, 0.1, 1e-05)",4.838044241070747
"(1024, 4096, 64, 2, 8193, 4, 0.1, 1e-05)",4.818789790074031
"(1024, 4096, 64, 2, 8193, 4, 0.1, 1e-05)",4.837142005562782
"(1024, 4096, 64, 2, 8193, 4, 0.1, 1e-05)",4.837179770072301
"(1024, 4096, 64, 2, 8193, 4, 0.1, 1e-05)",4.835310518741608
"(1024, 4096, 64, 2, 8193, 4, 0.1, 1e-05)",4.834672873218854
"(1024, 4096, 64, 2, 8193, 4, 0.1, 1e-05)",4.833994617064794
"(1024, 4096, 64, 2, 8193, 4, 0.1, 1e-05)",4.833299358685811
"(1024, 4096, 64, 2, 8193, 4, 0.1, 1e-05)",4.832630276679993
"(1024, 4096, 64, 2, 8193, 4, 0.1, 0.0001)",4.83492186665535
"(1024, 4096, 64, 2, 8193, 4, 0.1, 0.0001)",4.828684940934181
"(1024, 4096, 64, 2, 8193, 4, 0.1, 0.0001)",4.824186871449153
"(1024, 4096, 64, 2, 8193, 4, 0.1, 0.0001)",4.825770383079846
"(1024, 4096, 64, 2, 8193, 4, 0.1, 0.0001)",4.820173030098279
"(1024, 4096, 64, 2, 8193, 4, 0.1, 0.0001)",4.819814403851827
"(1024, 4096, 64, 2, 8193, 4, 0.1, 0.0001)",4.820317635933558
"(1024, 4096, 64, 2, 8193, 4, 0.1, 0.0001)",4.821930979688962
"(1024, 4096, 64, 2, 8193, 4, 0.1, 0.0001)",4.821265960733096
"(1024, 4096, 64, 2, 8193, 4, 0.1, 0.0001)",4.826099852720897
"(1024, 4096, 128, 1, 8193, 2, 0.1, 1e-05)",4.788258532683055
"(1024, 4096, 128, 1, 8193, 2, 0.1, 1e-05)",4.335879425207774
"(1024, 4096, 128, 1, 8193, 2, 0.1, 1e-05)",3.6950804044802985
"(1024, 4096, 128, 1, 8193, 2, 0.1, 1e-05)",3.249046196540197
"(1024, 4096, 128, 1, 8193, 2, 0.1, 1e-05)",3.464797447125117
"(1024, 4096, 128, 1, 8193, 2, 0.1, 1e-05)",3.9210214217503867
"(1024, 4096, 128, 1, 8193, 2, 0.1, 1e-05)",3.38336772720019
"(1024, 4096, 128, 1, 8193, 2, 0.1, 1e-05)",4.068087592720985
"(1024, 4096, 128, 1, 8193, 2, 0.1, 1e-05)",3.842829242348671
"(1024, 4096, 128, 1, 8193, 2, 0.1, 1e-05)",3.7757106175025306
"(1024, 4096, 128, 1, 8193, 2, 0.1, 0.0001)",4.82583545645078
"(1024, 4096, 128, 1, 8193, 2, 0.1, 0.0001)",4.822880769769351
"(1024, 4096, 128, 1, 8193, 2, 0.1, 0.0001)",6.644107868274053
"(1024, 4096, 128, 1, 8193, 2, 0.1, 0.0001)",24.863001883029938
"(1024, 4096, 128, 1, 8193, 2, 0.1, 0.0001)",6.63585505882899
"(1024, 4096, 128, 1, 8193, 2, 0.1, 0.0001)",7.126861919959386
"(1024, 4096, 128, 1, 8193, 2, 0.1, 0.0001)",4.841443985700607
"(1024, 4096, 128, 1, 8193, 2, 0.1, 0.0001)",4.830506746967633
"(1024, 4096, 128, 1, 8193, 2, 0.1, 0.0001)",4.83516193429629
"(1024, 4096, 128, 1, 8193, 2, 0.1, 0.0001)",4.839740738272667
"(1024, 4096, 128, 1, 8193, 4, 0.1, 1e-05)",4.4418768386046095
"(1024, 4096, 128, 1, 8193, 4, 0.1, 1e-05)",3.121806119879087
"(1024, 4096, 128, 1, 8193, 4, 0.1, 1e-05)",2.895257050792376
"(1024, 4096, 128, 1, 8193, 4, 0.1, 1e-05)",2.9017084687948227
"(1024, 4096, 128, 1, 8193, 4, 0.1, 1e-05)",4.645737588405609
"(1024, 4096, 128, 1, 8193, 4, 0.1, 1e-05)",4.16000239054362
"(1024, 4096, 128, 1, 8193, 4, 0.1, 1e-05)",4.307512601216634
"(1024, 4096, 128, 1, 8193, 4, 0.1, 1e-05)",3.6639576305945716
"(1024, 4096, 128, 1, 8193, 4, 0.1, 1e-05)",3.1672277649243674
"(1024, 4096, 128, 1, 8193, 4, 0.1, 1e-05)",3.052050232887268
"(1024, 4096, 128, 1, 8193, 4, 0.1, 0.0001)",4.825967381397883
"(1024, 4096, 128, 1, 8193, 4, 0.1, 0.0001)",4.824919650952022
"(1024, 4096, 128, 1, 8193, 4, 0.1, 0.0001)",4.819762994845708
"(1024, 4096, 128, 1, 8193, 4, 0.1, 0.0001)",4.986955056587855
"(1024, 4096, 128, 1, 8193, 4, 0.1, 0.0001)",4.994852185249329
"(1024, 4096, 128, 1, 8193, 4, 0.1, 0.0001)",4.994384204347928
"(1024, 4096, 128, 1, 8193, 4, 0.1, 0.0001)",4.820332919557889
"(1024, 4096, 128, 1, 8193, 4, 0.1, 0.0001)",4.82061393558979
"(1024, 4096, 128, 1, 8193, 4, 0.1, 0.0001)",4.8208833038806915
"(1024, 4096, 128, 1, 8193, 4, 0.1, 0.0001)",4.8211609820524854
"(1024, 4096, 128, 2, 8193, 2, 0.1, 1e-05)",4.839080144961675
"(1024, 4096, 128, 2, 8193, 2, 0.1, 1e-05)",4.821720739205678
"(1024, 4096, 128, 2, 8193, 2, 0.1, 1e-05)",4.912712613741557
"(1024, 4096, 128, 2, 8193, 2, 0.1, 1e-05)",4.830412079890569
"(1024, 4096, 128, 2, 8193, 2, 0.1, 1e-05)",7.362366080284119
"(1024, 4096, 128, 2, 8193, 2, 0.1, 1e-05)",4.856708576281865
"(1024, 4096, 128, 2, 8193, 2, 0.1, 1e-05)",4.894780486822128
"(1024, 4096, 128, 2, 8193, 2, 0.1, 1e-05)",4.8297142287095385
"(1024, 4096, 128, 2, 8193, 2, 0.1, 1e-05)",4.974984506766002
"(1024, 4096, 128, 2, 8193, 2, 0.1, 1e-05)",4.8242664486169815
"(1024, 4096, 128, 2, 8193, 2, 0.1, 0.0001)",4.827545841534932
"(1024, 4096, 128, 2, 8193, 2, 0.1, 0.0001)",4.823107053836186
"(1024, 4096, 128, 2, 8193, 2, 0.1, 0.0001)",5.209967906276385
"(1024, 4096, 128, 2, 8193, 2, 0.1, 0.0001)",5.00283216436704
"(1024, 4096, 128, 2, 8193, 2, 0.1, 0.0001)",9.29359319806099
"(1024, 4096, 128, 2, 8193, 2, 0.1, 0.0001)",5.460598225394885
"(1024, 4096, 128, 2, 8193, 2, 0.1, 0.0001)",4.822089756528537
"(1024, 4096, 128, 2, 8193, 2, 0.1, 0.0001)",4.823272118965785
"(1024, 4096, 128, 2, 8193, 2, 0.1, 0.0001)",4.825758313139279
"(1024, 4096, 128, 2, 8193, 2, 0.1, 0.0001)",4.82848575214545
"(1024, 4096, 128, 2, 8193, 4, 0.1, 1e-05)",4.7580089420080185
"(1024, 4096, 128, 2, 8193, 4, 0.1, 1e-05)",4.784116407235463
"(1024, 4096, 128, 2, 8193, 4, 0.1, 1e-05)",4.0944677790006
"(1024, 4096, 128, 2, 8193, 4, 0.1, 1e-05)",4.826817512512207
"(1024, 4096, 128, 2, 8193, 4, 0.1, 1e-05)",6.570532411336899
"(1024, 4096, 128, 2, 8193, 4, 0.1, 1e-05)",9.81200114885966
"(1024, 4096, 128, 2, 8193, 4, 0.1, 1e-05)",18.863434433937073
"(1024, 4096, 128, 2, 8193, 4, 0.1, 1e-05)",15.98501749833425
"(1024, 4096, 128, 2, 8193, 4, 0.1, 1e-05)",10.670980433622995
"(1024, 4096, 128, 2, 8193, 4, 0.1, 1e-05)",9.472221970558167
"(1024, 4096, 128, 2, 8193, 4, 0.1, 0.0001)",5.76947283744812
"(1024, 4096, 128, 2, 8193, 4, 0.1, 0.0001)",4.980540961027145
"(1024, 4096, 128, 2, 8193, 4, 0.1, 0.0001)",4.8245454380909605
"(1024, 4096, 128, 2, 8193, 4, 0.1, 0.0001)",4.822749252120654
"(1024, 4096, 128, 2, 8193, 4, 0.1, 0.0001)",4.908600896596909
"(1024, 4096, 128, 2, 8193, 4, 0.1, 0.0001)",4.8209764411052065
"(1024, 4096, 128, 2, 8193, 4, 0.1, 0.0001)",5.541997333367665
"(1024, 4096, 128, 2, 8193, 4, 0.1, 0.0001)",4.8214036623636884
"(1024, 4096, 128, 2, 8193, 4, 0.1, 0.0001)",4.830378125111262
"(1024, 4096, 128, 2, 8193, 4, 0.1, 0.0001)",4.857728357116382
